rating_id,student_id,course_id,rating_date,rating,review_text,difficulty_rating,content_quality,instructor_rating,would_recommend
R2477,S028,C026,2024-01-29,2,"Trải nghiệm học không tốt, cần cải thiện.",2,2,4,False
R2478,S059,C001,2024-02-05,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,2,3,True
R2479,S103,C023,2024-01-08,3,Học xong có thêm kiến thức nhưng chưa sâu.,2,1,1,False
R2480,S033,C002,2024-01-30,3,Học xong có thêm kiến thức nhưng chưa sâu.,4,2,1,False
R2481,S080,C035,2024-02-03,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,5,1,True
R2482,S036,C007,2024-03-05,2,Chất lượng bài giảng chưa tốt.,3,3,5,False
R2483,S025,C005,2024-02-12,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,5,1,True
R2484,S047,C009,2024-03-30,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,2,2,True
R2485,S065,C009,2024-01-10,1,Nội dung chưa rõ ràng và hơi khó hiểu.,4,2,1,False
R2486,S074,C006,2024-02-25,4,"Khóa học tuyệt vời, highly recommend.",5,4,1,True
R2487,S039,C035,2024-01-29,2,Mình không hài lòng với khóa học này.,1,4,3,False
R2488,S063,C028,2024-03-13,2,Khóa học chưa đáp ứng được kỳ vọng.,2,2,4,False
R2489,S022,C006,2024-03-09,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",3,3,3,False
R2490,S102,C016,2024-03-23,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,1,1,True
R2491,S024,C006,2024-01-08,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,2,3,True
R2492,S041,C027,2024-02-21,2,"Trải nghiệm học không tốt, cần cải thiện.",1,2,4,False
R2493,S004,C026,2024-02-29,2,Khóa học chưa đáp ứng được kỳ vọng.,3,4,2,False
R2494,S023,C014,2024-02-22,4,"Khóa học tuyệt vời, highly recommend.",2,5,4,True
R2495,S042,C018,2024-03-13,3,Học xong có thêm kiến thức nhưng chưa sâu.,3,4,5,False
R2496,S055,C029,2024-02-01,5,"Khóa học tuyệt vời, highly recommend.",4,2,3,True
R2497,S050,C035,2024-02-19,5,"Nội dung chi tiết, rõ ràng và thực tế.",4,4,4,True
R2498,S078,C014,2024-03-13,2,Nội dung chưa rõ ràng và hơi khó hiểu.,5,1,4,False
R2499,S002,C034,2024-02-21,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,4,2,True
R2500,S003,C007,2024-02-03,3,"Tạm ổn, phù hợp với người mới bắt đầu.",4,4,3,False
R2501,S016,C033,2024-03-21,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,3,5,True
R2502,S106,C017,2024-03-17,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,4,4,4,False
R2503,S022,C018,2024-03-08,4,"Khóa học tuyệt vời, highly recommend.",2,3,2,True
R2504,S033,C007,2024-01-13,4,"Khóa học tuyệt vời, highly recommend.",2,1,3,True
R2505,S040,C012,2024-03-06,4,"Khóa học tuyệt vời, highly recommend.",2,4,3,True
R2506,S015,C010,2024-01-13,4,"Khóa học tuyệt vời, highly recommend.",2,5,1,True
R2507,S110,C006,2024-02-24,2,Mình không hài lòng với khóa học này.,4,1,4,False
R2508,S071,C032,2024-02-29,2,Mình không hài lòng với khóa học này.,5,3,1,False
R2509,S075,C019,2024-02-13,2,Mình không hài lòng với khóa học này.,4,4,2,False
R2510,S081,C033,2024-03-11,2,Nội dung chưa rõ ràng và hơi khó hiểu.,2,1,4,False
R2511,S032,C003,2024-03-22,2,"Trải nghiệm học không tốt, cần cải thiện.",4,4,5,False
R2512,S076,C018,2024-02-09,5,"Nội dung chi tiết, rõ ràng và thực tế.",1,3,3,True
R2513,S049,C032,2024-03-24,5,"Khóa học tuyệt vời, highly recommend.",5,3,4,True
R2514,S088,C002,2024-01-15,5,"Khóa học tuyệt vời, highly recommend.",4,4,3,True
R2515,S069,C022,2024-02-04,2,Chất lượng bài giảng chưa tốt.,4,1,5,False
R2516,S033,C016,2024-03-30,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,5,2,True
R2517,S050,C032,2024-03-06,2,"Trải nghiệm học không tốt, cần cải thiện.",5,2,5,False
R2518,S008,C005,2024-03-20,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,4,4,True
R2519,S118,C032,2024-03-18,5,"Khóa học tuyệt vời, highly recommend.",2,3,3,True
R2520,S022,C016,2024-02-01,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,4,2,True
R2521,S068,C032,2024-03-22,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,5,3,True
R2522,S063,C021,2024-03-18,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,2,5,True
R2523,S066,C001,2024-02-15,4,"Nội dung chi tiết, rõ ràng và thực tế.",1,2,2,True
R2524,S101,C024,2024-03-27,5,"Nội dung chi tiết, rõ ràng và thực tế.",4,3,5,True
R2525,S058,C012,2024-02-06,2,Khóa học chưa đáp ứng được kỳ vọng.,3,3,2,False
R2526,S014,C029,2024-03-18,2,Khóa học chưa đáp ứng được kỳ vọng.,2,4,1,False
R2527,S118,C031,2024-01-16,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,3,1,True
R2528,S042,C029,2024-03-27,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,2,3,True
R2529,S036,C018,2024-01-14,4,"Khóa học tuyệt vời, highly recommend.",3,1,3,True
R2530,S107,C009,2024-03-22,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,4,4,True
R2531,S107,C026,2024-01-09,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,2,2,2,False
R2532,S108,C034,2024-01-28,3,"Tạm ổn, phù hợp với người mới bắt đầu.",1,5,5,True
R2533,S062,C001,2024-02-05,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,1,1,True
R2534,S116,C028,2024-01-12,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,5,2,True
R2535,S050,C003,2024-01-25,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,3,1,True
R2536,S013,C016,2024-03-17,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",2,3,5,False
R2537,S002,C007,2024-03-31,2,Khóa học chưa đáp ứng được kỳ vọng.,5,3,4,False
R2538,S026,C008,2024-02-07,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,1,4,True
R2539,S065,C006,2024-03-19,3,"Tạm ổn, phù hợp với người mới bắt đầu.",4,4,1,False
R2540,S005,C020,2024-01-02,1,Chất lượng bài giảng chưa tốt.,2,5,2,False
R2541,S042,C025,2024-01-20,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,2,4,True
R2542,S007,C030,2024-02-18,1,Mình không hài lòng với khóa học này.,3,3,4,False
R2543,S076,C012,2024-02-26,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,5,5,True
R2544,S007,C032,2024-03-20,4,"Khóa học tuyệt vời, highly recommend.",2,1,3,True
R2545,S068,C002,2024-02-27,1,"Trải nghiệm học không tốt, cần cải thiện.",5,3,5,False
R2546,S096,C029,2024-02-29,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,4,1,True
R2547,S089,C016,2024-01-25,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,4,2,True
R2548,S082,C018,2024-03-14,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,4,3,True
R2549,S100,C011,2024-01-13,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,1,2,True
R2550,S078,C010,2024-03-19,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,5,2,True
R2551,S031,C012,2024-02-29,4,"Khóa học tuyệt vời, highly recommend.",4,4,4,True
R2552,S003,C023,2024-03-04,3,Học xong có thêm kiến thức nhưng chưa sâu.,1,2,5,False
R2553,S110,C021,2024-01-29,3,Học xong có thêm kiến thức nhưng chưa sâu.,1,4,3,False
R2554,S033,C026,2024-02-15,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,4,5,1,False
R2555,S007,C018,2024-03-28,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,2,3,True
R2556,S046,C022,2024-03-01,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,1,5,True
R2557,S099,C020,2024-03-17,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,5,5,3,False
R2558,S026,C021,2024-03-10,3,Học xong có thêm kiến thức nhưng chưa sâu.,1,1,2,False
R2559,S021,C021,2024-03-21,3,Học xong có thêm kiến thức nhưng chưa sâu.,3,1,5,True
R2560,S096,C003,2024-03-21,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,4,3,True
R2561,S053,C009,2024-02-10,2,"Trải nghiệm học không tốt, cần cải thiện.",5,1,4,False
R2562,S051,C006,2024-03-31,5,"Khóa học tuyệt vời, highly recommend.",1,5,3,True
R2563,S112,C017,2024-02-24,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,4,5,4,False
R2564,S066,C023,2024-02-23,5,"Khóa học tuyệt vời, highly recommend.",5,1,5,True
R2565,S119,C001,2024-01-15,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,5,1,True
R2566,S102,C030,2024-02-16,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,4,1,True
R2567,S105,C019,2024-01-30,1,"Trải nghiệm học không tốt, cần cải thiện.",2,3,2,False
R2568,S083,C014,2024-02-14,2,Khóa học chưa đáp ứng được kỳ vọng.,5,3,2,False
R2569,S065,C029,2024-02-05,1,Nội dung chưa rõ ràng và hơi khó hiểu.,3,2,3,False
R2570,S009,C006,2024-03-28,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,3,5,True
R2571,S053,C006,2024-02-21,2,Chất lượng bài giảng chưa tốt.,5,1,3,False
R2572,S093,C022,2024-01-17,5,"Nội dung chi tiết, rõ ràng và thực tế.",1,4,3,True
R2573,S064,C019,2024-01-23,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,4,3,True
R2574,S031,C034,2024-03-25,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,3,5,True
R2575,S047,C013,2024-03-29,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,1,2,True
R2576,S073,C004,2024-03-30,2,Chất lượng bài giảng chưa tốt.,3,4,5,False
R2577,S003,C004,2024-03-05,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,1,2,True
R2578,S067,C033,2024-03-09,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,2,2,True
R2579,S091,C022,2024-03-22,1,Khóa học chưa đáp ứng được kỳ vọng.,3,2,1,False
R2580,S113,C029,2024-03-05,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,3,1,True
R2581,S011,C018,2024-01-19,2,Nội dung chưa rõ ràng và hơi khó hiểu.,2,2,3,False
R2582,S062,C033,2024-03-17,4,"Khóa học tuyệt vời, highly recommend.",4,2,3,True
R2583,S004,C027,2024-02-22,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,1,3,True
R2584,S068,C031,2024-03-26,4,"Khóa học tuyệt vời, highly recommend.",3,5,1,True
R2585,S086,C017,2024-03-13,3,"Tạm ổn, phù hợp với người mới bắt đầu.",1,2,2,False
R2586,S034,C028,2024-02-02,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,1,1,True
R2587,S069,C034,2024-02-02,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,3,3,True
R2588,S105,C019,2024-01-18,1,Khóa học chưa đáp ứng được kỳ vọng.,1,4,3,False
R2589,S012,C002,2024-03-15,5,"Khóa học tuyệt vời, highly recommend.",4,2,1,True
R2590,S020,C011,2024-03-10,2,Mình không hài lòng với khóa học này.,4,2,1,False
R2591,S054,C019,2024-01-08,2,Mình không hài lòng với khóa học này.,5,5,4,False
R2592,S010,C024,2024-01-22,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,5,2,4,True
R2593,S050,C029,2024-03-21,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,5,2,True
R2594,S067,C025,2024-01-17,3,Không quá xuất sắc nhưng cũng không tệ.,2,5,3,False
R2595,S021,C023,2024-03-17,3,Không quá xuất sắc nhưng cũng không tệ.,3,4,5,False
R2596,S003,C019,2024-03-28,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,4,1,True
R2597,S044,C012,2024-02-08,4,"Khóa học tuyệt vời, highly recommend.",2,5,2,True
R2598,S072,C034,2024-02-27,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,1,4,True
R2599,S063,C007,2024-03-16,2,Nội dung chưa rõ ràng và hơi khó hiểu.,3,4,2,False
R2600,S082,C032,2024-03-09,3,Không quá xuất sắc nhưng cũng không tệ.,3,3,3,False
R2601,S028,C003,2024-03-27,1,Chất lượng bài giảng chưa tốt.,3,3,5,False
R2602,S056,C005,2024-01-28,5,"Nội dung chi tiết, rõ ràng và thực tế.",2,3,3,True
R2603,S117,C004,2024-01-30,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,5,3,True
R2604,S060,C016,2024-03-25,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,5,4,True
R2605,S096,C027,2024-03-06,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,3,5,True
R2606,S106,C012,2024-02-02,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",3,1,2,True
R2607,S007,C003,2024-03-19,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,5,5,True
R2608,S037,C021,2024-01-31,1,Chất lượng bài giảng chưa tốt.,4,2,3,False
R2609,S035,C011,2024-02-21,2,Mình không hài lòng với khóa học này.,3,3,3,False
R2610,S077,C027,2024-01-12,3,Học xong có thêm kiến thức nhưng chưa sâu.,1,4,2,True
R2611,S093,C001,2024-02-07,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,4,4,5,True
R2612,S058,C027,2024-02-14,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,5,1,2,False
R2613,S043,C016,2024-03-16,3,Học xong có thêm kiến thức nhưng chưa sâu.,4,4,5,True
R2614,S075,C014,2024-03-25,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,5,4,True
R2615,S056,C010,2024-01-04,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,5,5,2,True
R2616,S011,C029,2024-03-24,2,Mình không hài lòng với khóa học này.,4,5,4,False
R2617,S093,C010,2024-03-15,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,3,3,True
R2618,S012,C004,2024-01-23,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,1,2,True
R2619,S051,C014,2024-03-31,5,"Khóa học tuyệt vời, highly recommend.",4,2,1,True
R2620,S061,C004,2024-01-16,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",3,4,5,True
R2621,S001,C019,2024-02-12,2,"Trải nghiệm học không tốt, cần cải thiện.",5,3,3,False
R2622,S022,C027,2024-01-12,3,"Tạm ổn, phù hợp với người mới bắt đầu.",1,4,3,False
R2623,S109,C031,2024-03-26,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,3,4,True
R2624,S030,C029,2024-03-28,1,Khóa học chưa đáp ứng được kỳ vọng.,4,3,2,False
R2625,S003,C006,2024-02-19,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",4,2,3,False
R2626,S076,C020,2024-03-23,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,1,1,True
R2627,S036,C012,2024-02-04,4,"Nội dung chi tiết, rõ ràng và thực tế.",4,4,1,True
R2628,S058,C028,2024-03-15,5,"Nội dung chi tiết, rõ ràng và thực tế.",4,5,2,True
R2629,S120,C004,2024-03-21,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,5,2,1,False
R2630,S021,C003,2024-03-24,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,5,2,True
R2631,S118,C029,2024-01-03,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,5,5,True
R2632,S007,C029,2024-02-24,2,Khóa học chưa đáp ứng được kỳ vọng.,3,1,4,False
R2633,S038,C018,2024-01-12,1,Chất lượng bài giảng chưa tốt.,1,1,2,False
R2634,S034,C022,2024-01-25,4,"Khóa học tuyệt vời, highly recommend.",1,1,4,True
R2635,S046,C028,2024-02-25,1,Nội dung chưa rõ ràng và hơi khó hiểu.,1,1,1,False
R2636,S091,C020,2024-03-23,4,"Khóa học tuyệt vời, highly recommend.",1,4,1,True
R2637,S013,C025,2024-03-24,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,5,4,True
R2638,S003,C018,2024-03-22,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,1,5,True
R2639,S079,C011,2024-02-21,1,Nội dung chưa rõ ràng và hơi khó hiểu.,3,1,3,False
R2640,S091,C020,2024-03-31,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,5,3,True
R2641,S042,C032,2024-02-12,2,Khóa học chưa đáp ứng được kỳ vọng.,4,3,4,False
R2642,S029,C024,2024-02-16,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,4,2,True
R2643,S065,C034,2024-02-18,2,Mình không hài lòng với khóa học này.,5,3,1,False
R2644,S053,C025,2024-03-12,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,3,2,True
R2645,S099,C023,2024-03-29,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,3,2,True
R2646,S114,C007,2024-03-14,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,4,5,5,True
R2647,S085,C022,2024-03-25,5,"Khóa học tuyệt vời, highly recommend.",4,4,2,True
R2648,S071,C011,2024-02-09,2,Mình không hài lòng với khóa học này.,4,3,4,False
R2649,S094,C032,2024-03-10,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,2,3,True
R2650,S083,C031,2024-03-21,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,4,1,True
R2651,S110,C002,2024-03-24,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,4,5,True
R2652,S066,C024,2024-02-13,2,Khóa học chưa đáp ứng được kỳ vọng.,1,4,4,False
R2653,S074,C034,2024-03-06,2,Chất lượng bài giảng chưa tốt.,4,5,4,False
R2654,S102,C015,2024-03-12,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,5,2,True
R2655,S058,C011,2024-02-18,3,"Tạm ổn, phù hợp với người mới bắt đầu.",5,3,5,False
R2656,S003,C003,2024-01-23,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,1,3,False
R2657,S025,C024,2024-03-27,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,3,4,True
R2658,S072,C032,2024-03-15,5,"Nội dung chi tiết, rõ ràng và thực tế.",4,4,2,True
R2659,S044,C026,2024-03-26,2,Mình không hài lòng với khóa học này.,2,5,3,False
R2660,S105,C025,2024-02-11,2,Mình không hài lòng với khóa học này.,3,5,3,False
R2661,S004,C035,2024-02-19,2,Chất lượng bài giảng chưa tốt.,5,2,4,False
R2662,S010,C024,2024-01-21,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,3,1,True
R2663,S034,C018,2024-02-14,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,5,2,True
R2664,S009,C009,2024-02-11,2,Chất lượng bài giảng chưa tốt.,1,3,3,False
R2665,S022,C017,2024-02-24,5,"Khóa học tuyệt vời, highly recommend.",5,5,5,True
R2666,S046,C031,2024-02-29,2,Nội dung chưa rõ ràng và hơi khó hiểu.,5,1,1,False
R2667,S110,C014,2024-02-21,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,3,2,True
